Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Pathways in cancer	191/531	9.909882e-01	9.999969e-01	0	0	8.098176e-01	7.331037e-03	CALML5;KEAP1;FZD10;FGF3;IGF1R;FGF7;FRAT1;RASSF1;CCND3;FRAT2;RPS6KA5;FGF9;CDH1;AKT2;MYC;RASSF5;AKT3;PIM1;AKT1;IL12A;PRKACA;IL6R;SKP1;PRKCG;IL15RA;RALBP1;MAP2K2;IL4R;TPM3;DAPK2;DAPK3;FLT3LG;MITF;PGF;RUNX1;ADCY9;CCNE1;RAF1;NOTCH2;MGST3;MGST1;PDGFA;TGFA;HIF1A;RASGRP1;FOXO1;HSP90B1;TPR;PLCG2;ABL1;DVL2;PLCG1;FADD;RALGDS;JAG2;SMAD2;CREBBP;GSTM2;FZD2;JAG1;SMAD3;JUP;FZD7;ZBTB16;PTCH1;FZD6;PTCH2;BRAF;GNG12;ESR1;NFKB1;PTK2;ESR2;NFKB2;GADD45G;NFKBIA;CDK4;SP1;FGF19;GNB2;FGF18;GNAS;CYCS;CALM3;GRB2;CALM1;CALM2;FGFR2;BCL2L1;NFE2L2;RET;ITGB1;CDKN1B;HSP90AB1;WNT2B;FLT3;PTEN;SLC2A1;LAMC2;PIK3CB;GLI3;BBC3;CASP9;SHH;GNGT2;CASP8;HEY1;MECOM;HEY2;BDKRB2;RAC3;BDKRB1;ELOC;RAC1;HRAS;APC2;NCOA1;HSP90AA1;EDN1;GSTO2;ITGA3;PLEKHG5;NCOA3;NCOA4;AXIN1;ARNT;FOS;KIF7;MMP9;TGFBR1;DDB2;CCNA2;PLCB4;PIK3CA;TRAF4;TRAF3;KIT;CKS2;RARA;BIRC5;PPARG;ARHGEF1;PLCB1;SOS1;MET;PPARD;CAMK2B;LAMA5;HDAC2;RALB;GSTP1;LAMA4;ADCY4;LRP5;ADCY3;CXCR4;XIAP;ADCY2;ADCY6;GNAI1;ADCY5;LRP6;GNAI2;GNA13;NRAS;MAPK8;RXRA;GNA12;CTNNA1;STAT6;CTNNA3;VHL;IL12RB1;CAMK2G;MAPK3;NQO1;EGLN3;TCF7L1;TXNRD3;LAMB3;STAT1;LAMB2;TXNRD1;STAT3;LAMB4;VEGFB;PML;RPS6KB1;GSTA3;CCDC6;CTNNB1
KEGG_2021_Human	Glycerophospholipid metabolism	29/98	9.920542e-01	9.999969e-01	0	0	6.078086e-01	4.848841e-03	CDS1;DGKE;DGKA;LPCAT1;PLD4;PLA2G6;AGPAT2;PLD3;PGS1;PTDSS2;PTDSS1;GPAT4;PCYT1A;PLA2G4D;PNPLA7;PLA2G2C;MBOAT1;DGKZ;PLA2G15;PHOSPHO1;DGKQ;GPD2;ETNK1;CHPT1;GPD1L;PLPP2;DGKI;LPIN3;DGKH
KEGG_2021_Human	Basal cell carcinoma	17/63	9.922738e-01	9.999969e-01	0	0	5.347084e-01	4.147308e-03	APC2;TCF7L1;WNT2B;FZD2;FZD7;PTCH1;FZD6;PTCH2;AXIN1;FZD10;KIF7;GLI3;DDB2;GADD45G;SHH;DVL2;CTNNB1
KEGG_2021_Human	Valine, leucine and isoleucine degradation	12/48	9.928166e-01	9.999969e-01	0	0	4.823991e-01	3.477769e-03	MCCC2;ALDH3A2;HADHB;MCEE;AUH;MCCC1;ACADM;HMGCS2;HSD17B10;ACSF3;DLD;BCAT2
KEGG_2021_Human	Cardiac muscle contraction	25/87	9.929399e-01	9.999969e-01	0	0	5.831913e-01	4.131964e-03	COX4I1;CACNA1D;COX7A2;ATP1A1;CACNA1C;COX5A;SLC8A2;SLC9A1;CACNA1S;CYC1;CACNG4;CACNG5;COX8A;TPM4;TPM3;TPM1;ATP1B1;COX6C;CACNB3;COX7A2L;CACNB4;SLC9A6;MYL2;TNNT2;UQCRC1
KEGG_2021_Human	Salivary secretion	27/93	9.932327e-01	9.999969e-01	0	0	5.916184e-01	4.017294e-03	CALML5;ADCY4;ITPR1;ADCY3;ITPR2;ADCY2;ITPR3;LYZL1;ATP1A1;ADCY6;PRH1;ADCY5;SLC9A1;CST3;PRKACA;PRKCG;ATP2B4;ATP2B2;ATP2B1;ATP1B1;ADCY9;PLCB4;GNAS;CALM3;PLCB1;CALM1;CALM2
KEGG_2021_Human	Glycerolipid metabolism	16/61	9.940492e-01	9.999969e-01	0	0	5.144189e-01	3.070324e-03	DGKE;DGAT2;AGK;DGKA;AKR1A1;MBOAT1;CEL;DGKZ;AGPAT2;ALDH3A2;GPAT4;DGKQ;PLPP2;DGKI;LPIN3;DGKH
KEGG_2021_Human	Huntington disease	104/306	9.943518e-01	9.999969e-01	0	0	7.429931e-01	4.208436e-03	NDUFA12;NDUFC2-KCTD14;PSMD6;TUBB6;CREB3L3;PSMD4;PSMD3;AP2M1;MAP3K5;ATG13;ERN1;COX7A2L;TBPL2;UQCRC1;PPIF;TBPL1;TFAM;ULK2;VDAC2;ULK1;PSMD12;ATP5MC2;CACNA1B;ITPR1;SLC1A2;COX7A2;KLC1;KLC2;ATG101;CLTCL1;NRBF2;CYC1;NDUFV3;NDUFV1;CREBBP;DNAH10;DNAH17;DNAH14;SEM1;DLG4;SP1;ATG2A;CYCS;RCOR1;DNAL1;HIP1;COX4I1;CLTC;CLTB;BBC3;CASP9;TUBA1C;TUBA1B;CASP8;RB1CC1;IFT57;COX8A;TBP;GPX5;NDUFC1;WIPI1;WIPI2;PSMA5;PSMA6;PSMA3;PLCB4;TUBB2A;CREB1;PSMA1;NDUFS7;NDUFS6;NDUFS4;NDUFS3;PPARG;NDUFS1;PLCB1;NDUFB9;HDAC2;NDUFB7;NDUFB6;DCTN1;DCTN4;NDUFB4;NDUFB3;HTT;COX5A;PSMB7;ATP5F1A;MAPK8;ATP5F1B;POLR2B;POLR2H;DNAI1;NDUFA8;ATP5F1C;COX6C;SOD2;ATP5F1E;GRIN1;REST;PSMC3;PSMC4;PSMC2;TAF4
KEGG_2021_Human	Starch and sucrose metabolism	8/36	9.943551e-01	9.999969e-01	0	0	4.135624e-01	2.341134e-03	PYGB;UGP2;GBE1;PGM2;PYGL;GYG1;HK2;HK1
KEGG_2021_Human	Tyrosine metabolism	8/36	9.943551e-01	9.999969e-01	0	0	4.135624e-01	2.341134e-03	ALDH3B2;TPO;TH;MAOA;ALDH3B1;MIF;FAH;ADH5
KEGG_2021_Human	Ether lipid metabolism	12/49	9.946023e-01	9.999969e-01	0	0	4.693215e-01	2.540103e-03	PLA2G4D;PLA2G2C;LPCAT1;GDPD1;PLD4;CHPT1;ENPP6;PLA2G6;PLPP2;PLD3;PAFAH2;PEDS1-UBE2V1
KEGG_2021_Human	Chemical carcinogenesis	79/239	9.946375e-01	9.999969e-01	0	0	7.129027e-01	3.833204e-03	HSP90AB1;ARRB1;ARRB2;PIK3CB;FGF3;RPS6KA3;RPS6KA6;CCND3;FGF7;CREB3L3;FGF9;AKT2;MYC;AKT3;AKT1;KPNA4;PRKACA;KPNA2;HRAS;PRKCG;CHRNB2;GSTK1;CHRNB4;HSP90AA1;MAP2K2;GSTO2;PAQR5;CYP3A43;HSD11B1L;ARNT;FOS;ADCY9;CREB1;PIK3CA;BIRC5;CYP2E1;RAF1;SOS1;KPNB1;ATF4;NOTCH2;SRC;MGST3;GSTP1;MGST1;ADCY4;CACNA1B;CHRNA9;ADCY3;XIAP;CACNA1A;ADCY2;CACNA1D;CACNA1C;ADCY6;GNAI1;ADCY5;GNAI2;HSP90B1;SULT1A1;NRAS;RXRA;CACNA1S;MAPK3;GSTM2;JAG1;VDR;PTGES3;STAT3;KLF4;ESR1;ESR2;NFKB1;KLF5;RPS6KB1;GSTA3;FGF18;GNAS;GRB2
KEGG_2021_Human	Fatty acid degradation	10/43	9.951549e-01	9.999969e-01	0	0	4.385486e-01	2.129997e-03	ALDH3A2;HADHB;GCDH;CPT1A;CPT2;ECI1;ACSL4;ACADM;CPT1C;ADH5
KEGG_2021_Human	Th1 and Th2 cell differentiation	26/92	9.955504e-01	9.999969e-01	0	0	5.696367e-01	2.540326e-03	NOTCH2;RBPJL;GATA3;CD3E;RBPJ;MAPK8;IL12A;STAT6;PLCG1;HLA-DOA;IL12RB1;MAPK3;JAG2;IL4R;JAG1;STAT1;NFATC2;FOS;MAPK14;MAPK12;NFKB1;MAPK13;NFKBIA;PRKCQ;MAML3;CD247
KEGG_2021_Human	Ribosome	49/158	9.958309e-01	9.999969e-01	0	0	6.494974e-01	2.713495e-03	RPL30;MRPS16;RPL31;MRPS14;RPLP1;RPL10A;RPL6;RPL7;MRPL33;MRPL4;RPS4X;RPS14;MRPL3;RPS16;RPL18A;RPL38;RPL37;MRPL9;RPS12;RPL21;RPS8;RPL22;MRPS18A;MRPS21;RPL13A;RPS3A;MRPS7;MRPS5;RPL37A;RPL29;RPS10-NUDT3;MRPL16;RPL36A;RPS27L;MRPL15;MRPL13;MRPL10;RPS15A;RPL13;RNA5-8SN5;RNA5-8SN4;MRPL28;RPL23A;MRPL24;MRPL21;RPS26;RPS21;RSL24D1;RPL26L1
KEGG_2021_Human	Th17 cell differentiation	31/107	9.959579e-01	9.999969e-01	0	0	5.896772e-01	2.388359e-03	HSP90AB1;IL1RAP;GATA3;CD3E;HIF1A;MAPK8;RXRA;STAT6;PLCG1;HLA-DOA;IL12RB1;IL6R;MAPK3;SMAD2;HSP90AA1;IL4R;SMAD3;STAT1;STAT3;NFATC2;FOS;MAPK14;NFKB1;TGFBR1;MAPK12;RUNX1;MAPK13;NFKBIA;RARA;PRKCQ;CD247
KEGG_2021_Human	Cholesterol metabolism	12/50	9.959640e-01	9.999969e-01	0	0	4.569322e-01	1.847913e-03	SCARB1;STARD3;NCEH1;OSBPL5;NPC2;VAPB;VDAC2;CD36;ANGPTL4;APOE;LDLRAP1;LDLR
KEGG_2021_Human	Cysteine and methionine metabolism	12/50	9.959640e-01	9.999969e-01	0	0	4.569322e-01	1.847913e-03	DNMT1;LDHA;GCLC;AHCYL1;AHCY;DNMT3A;MTR;PHGDH;KYAT1;MAT2B;ENOPH1;BCAT2
KEGG_2021_Human	Chemokine signaling pathway	61/192	9.962385e-01	9.999969e-01	0	0	6.725018e-01	2.534361e-03	ARRB1;ARRB2;PIK3CB;CX3CL1;PREX1;GNGT2;AKT2;AKT3;AKT1;RAC3;CCR7;RAC1;PRKACA;HRAS;CCR3;VAV3;VAV1;VAV2;ADCY9;PLCB4;PIK3CA;RAF1;PLCB1;SOS1;SHC3;SRC;ADCY4;WAS;ADCY3;CXCR4;ADCY2;FOXO3;PRKCZ;ADCY6;GNAI1;ADCY5;GNAI2;GRK1;NRAS;GRK2;GRK5;GRK4;GRK6;PLCG2;PTK2B;PLCG1;CCL17;MAPK3;LYN;STAT1;STAT3;BRAF;GNG12;NFKB1;PTK2;NFKBIA;CXCL11;GNB2;GRB2;BCAR1;CCL26
KEGG_2021_Human	Taurine and hypotaurine metabolism	1/11	9.968886e-01	9.999969e-01	0	0	1.448432e-01	4.513730e-04	ADO
KEGG_2021_Human	Primary immunodeficiency	8/38	9.970899e-01	9.999969e-01	0	0	3.859262e-01	1.124708e-03	CIITA;DCLRE1C;CD8A;RFXAP;BLNK;ORAI1;CD3E;UNG
KEGG_2021_Human	Pertussis	20/76	9.971412e-01	9.999969e-01	0	0	5.164869e-01	1.478639e-03	ITGB1;CALML5;ITGB2;NOD1;FOS;MAPK14;GNAI1;MAPK12;NFKB1;GNAI2;MAPK13;MAPK8;IRAK1;IRF1;CFL1;IL12A;CALM3;CALM1;CALM2;MAPK3
KEGG_2021_Human	cAMP signaling pathway	69/216	9.972328e-01	9.999969e-01	0	0	6.776438e-01	1.877784e-03	CALML5;PDE3B;PIK3CB;GLI3;CREB3L3;AKT2;AKT3;ADORA1;AKT1;PLCE1;RAC3;CNGA2;PDE4A;SOX9;RAC1;PRKACA;VAV3;GHSR;EDN1;EDN2;MAP2K2;PPP1R12A;EDN3;PDE4D;NPY1R;RRAS2;FOS;ATP1B1;VAV1;VAV2;ADCY9;CREB1;PIK3CA;ORAI1;CNGB3;RAF1;RAPGEF4;CAMK2B;ADCY4;ADCY3;ADCY2;CACNA1D;CACNA1C;ATP1A1;ADCY6;GNAI1;ADCY5;GNAI2;SLC9A1;GRIN2A;MAPK8;CACNA1S;CAMK2G;MAPK3;CREBBP;GABBR1;PTCH1;ATP2B4;BRAF;ATP2B2;ATP2B1;NFKB1;GRIN1;NFKBIA;GNAS;CALM3;CALM1;CALM2;HCN2
KEGG_2021_Human	Pathogenic Escherichia coli infection	62/197	9.974001e-01	9.999969e-01	0	0	6.631289e-01	1.726344e-03	ITGB1;CYFIP1;WIPF1;WIPF2;ARPC1B;WASL;ACTB;CASP9;TUBA1C;TUBA1B;TUBB6;BAIAP2L1;CASP8;RAC1;FOS;CLDN4;CLDN3;TUBB2A;CTTN;NCL;MYH9;ARHGEF1;TMBIM6;CLDN16;TLR5;GAPDH;ARF6;TMED10;SRC;CYTH3;GNA13;CYTH2;ACTR3C;MAPK8;IRAK1;MYO6;GNA12;ABL1;MYH14;MYH11;FADD;ABCF2;PAK2;MYH10;MAPK3;MYO5A;TNFRSF10B;PTPN11;ARPC5;BAIAP2;MAPK14;NFKB1;MAPK12;MAPK13;NFKBIA;OCLN;MYO1B;ARPC2;MYO5C;CYCS;TAB1;SEC24C
KEGG_2021_Human	Viral carcinogenesis	64/203	9.975861e-01	9.999969e-01	0	0	6.647585e-01	1.606597e-03	CDKN1B;YWHAB;HDAC11;CHD4;PIK3CB;RBPJ;CCND3;CASP8;CREB3L3;YWHAQ;H4C2;RAC1;H4C4;PRKACA;HRAS;CCR3;YWHAG;H4C5;USP7;TBP;ACTN1;HLA-C;HLA-F;YWHAZ;DDB1;CCNA2;CREB1;PKM;PIK3CA;CCNE1;TRAF3;TBPL2;H2BC10;RASA2;TBPL1;ATP6V0D1;ATP6V0D2;MAD1L1;ATF4;HDAC4;RBPJL;HDAC5;VAC14;GTF2A2;HDAC2;SRC;HPN;HDAC8;HDAC6;HDAC7;NRAS;MAPK3;LYN;CREBBP;H2BC6;STAT3;EIF2AK2;NFKB1;NFKB2;NFKBIA;HNRNPK;CDK4;GRB2;LTBR
KEGG_2021_Human	Transcriptional misregulation in cancer	60/192	9.976379e-01	9.999969e-01	0	0	6.563289e-01	1.552141e-03	ATF1;CCNT2;CDKN1B;FLT1;CCNT1;LDB1;FLT3;SIX1;AFF1;IGF1R;ELK4;LYL1;SIX4;MYC;NFKBIZ;H3-3B;KDM6A;H3C8;SS18;TFE3;MITF;MMP9;DUSP6;ETV5;SUPT3H;RUNX1;DDB2;CCNA2;NCOR1;SPINT1;EWSR1;PAX7;RARA;PPARG;MET;HDAC2;KMT2A;PDGFA;TMPRSS2;MLLT1;MLLT3;FOXO1;FUT8;RXRA;NSD2;JUP;FUS;ZBTB16;ASPSCR1;KLF3;NFKB1;PBX1;PTK2;PML;GADD45G;PER2;MEIS1;SP1;ID2;BCL2L1
KEGG_2021_Human	Calcium signaling pathway	77/240	9.979687e-01	9.999969e-01	0	0	6.817219e-01	1.386210e-03	RET;RYR1;FLT1;CALML5;FGF3;MYLK;SLC8A2;FGF7;FGF9;BDKRB2;PLCE1;BDKRB1;PRKACA;PRKCG;SPHK2;SPHK1;ITPKB;ADCY9;PLCB4;STIM1;STIM2;ADORA2B;ORAI3;PPIF;ORAI1;VDAC2;PLCB1;MET;CAMK2B;PDE1A;PTAFR;ADCY4;CACNA1B;ITPR1;PDGFA;ADCY3;CXCR4;CACNA1A;ITPR2;ADCY2;CACNA1D;ITPR3;CACNA1C;CACNA1E;CACNA1H;GNA14;GRIN2A;ERBB3;TBXA2R;ERBB4;PLCG2;PTK2B;PLCG1;CACNA1S;CAMK2G;NTSR1;NTRK2;NOS3;NTRK3;VEGFB;ATP2B4;PHKB;ATP2B2;ATP2B1;HTR5A;GRIN1;TPCN1;P2RX7;P2RX4;FGF19;FGF18;GNAS;CALM3;CALM1;PLCD3;CALM2;FGFR2
KEGG_2021_Human	Human papillomavirus infection	110/331	9.982493e-01	9.999969e-01	0	0	7.176566e-01	1.257471e-03	FZD10;RBPJ;COMP;CCND3;CREB3L3;AKT2;AKT3;AKT1;PRKACA;HES7;MAGI1;ATP6V1G1;PRKCI;MAP2K2;HLA-C;TSC1;HLA-F;CCNE1;TBPL2;TBPL1;MAML3;ATP6V0D1;RAF1;ATP6V0D2;LLGL2;NOTCH2;PSEN1;PRKCZ;FOXO1;ATP6V0A2;DVL2;ATP6V1H;FADD;ATP6V1D;ATP6V1C1;CREBBP;FZD2;JAG1;FZD7;FZD6;EIF2AK2;PTK2;NFKB1;COL1A1;DLG2;DLG3;CDK4;RHEB;GNAS;GRB2;COL9A2;ATR;PALS1;ITGB1;CDKN1B;WNT2B;ITGB5;ITGB4;PTEN;CHD4;LAMC2;PIK3CB;TCIRG1;LFNG;CASP8;HEY1;HEY2;ITGB6;HRAS;APC2;TBP;ATP6AP1;ITGA3;AXIN1;TUBG1;CCNA2;COL2A1;CREB1;PKM;PIK3CA;TRAF3;COL6A2;IRF1;SOS1;ATP6V0C;ATP6V1B1;ITGA9;RBPJL;LAMA5;HDAC2;LAMA4;THBS1;THBS3;NRAS;PARD6B;PPP2R3C;HES2;MAPK3;BCAP31;TCF7L1;LAMB3;CSNK1A1;STAT1;LAMB2;MX2;LAMB4;PPP2R2C;RPS6KB1;PPP2R2D;CTNNB1
KEGG_2021_Human	Glycine, serine and threonine metabolism	8/40	9.985287e-01	9.999969e-01	0	0	3.617445e-01	5.326405e-04	GRHPR;GATM;MAOA;SHMT1;SARDH;PHGDH;AGXT;DLD
KEGG_2021_Human	Nicotine addiction	8/40	9.985287e-01	9.999969e-01	0	0	3.617445e-01	5.326405e-04	CHRNB2;GABRQ;GRIN2A;CACNA1B;CACNA1A;SLC17A7;GABRE;GRIN1
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	7/37	9.987591e-01	9.999969e-01	0	0	3.376440e-01	4.192473e-04	PPAT;GFPT2;ASNS;ADSS2;AGXT;GLUL;GLS
KEGG_2021_Human	Arginine biosynthesis	3/22	9.987791e-01	9.999969e-01	0	0	2.285817e-01	2.792418e-04	NOS3;GLUL;GLS
KEGG_2021_Human	Serotonergic synapse	31/113	9.989233e-01	9.999969e-01	0	0	5.462512e-01	5.884408e-04	MAOA;CACNA1B;ITPR1;CACNA1A;ITPR2;CACNA1D;ITPR3;CACNA1C;GNAI1;ADCY5;GNAI2;NRAS;GNGT2;KCNN2;CACNA1S;PRKACA;HRAS;KCNJ3;MAPK3;PRKCG;PLA2G4D;BRAF;GNG12;HTR5A;ALOX15B;GNAO1;PLCB4;GNB2;GNAS;RAF1;PLCB1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	68/219	9.989368e-01	9.999969e-01	0	0	6.498294e-01	6.912700e-04	NRP1;CRTC2;CRTC1;ITGB2;PTEN;SLC2A1;PIK3CB;CD3E;ELK4;CCND3;CREB3L3;KAT5;PTTG1;AKT2;CDC26;MYC;AKT3;AKT1;PRKACA;HLA-DOA;HRAS;IL15RA;MAP2K2;TBP;ANAPC7;HLA-C;FOS;HLA-F;TGFBR1;CCNA2;ADCY9;CREB1;PIK3CA;CCNE1;TBPL2;TBPL1;VDAC2;ANAPC4;ANAPC5;TLN1;MAD1L1;ATF4;VAC14;ADCY4;ADCY3;XIAP;ADCY2;ANAPC10;ADCY6;ADCY5;NRAS;MAPK8;MAPK3;SMAD2;FDPS;CREBBP;SMAD3;NFATC2;NFKB1;NFATC4;NFKB2;NFKBIA;CDK4;CDC16;LTBR;ATR;MAD2L1;BCL2L1
KEGG_2021_Human	Propanoate metabolism	6/34	9.989984e-01	9.999969e-01	0	0	3.100958e-01	3.107528e-04	LDHA;MCEE;ACSS2;SUCLG1;ACSS1;DLD
KEGG_2021_Human	PPAR signaling pathway	18/74	9.990499e-01	9.999969e-01	0	0	4.647241e-01	4.417520e-04	CPT1A;ACSL4;CPT1C;FABP3;RXRA;CPT2;SCD;ME3;PLIN2;PPARG;ACADM;CD36;HMGCS2;ANGPTL4;SLC27A2;SLC27A5;PPARD;PCK2
KEGG_2021_Human	Lipid and atherosclerosis	66/215	9.991949e-01	9.999969e-01	0	0	6.391343e-01	5.147443e-04	HSP90AB1;CALML5;NCF4;PIK3CB;CASP9;CASP8;AKT2;AKT3;AKT1;IL12A;CD36;RAC1;HRAS;MAP3K5;VAV3;MAP2K3;HSP90AA1;FOS;MMP9;VAV1;VAV2;ERN1;PLCB4;PIK3CA;TRAF3;ARHGEF1;PPARG;PLCB1;ABCG1;ATF4;CAMK2B;SRC;ITPR1;HSP90B1;HSPD1;NRAS;MAPK8;RXRA;IRAK1;PLCG1;LDLR;CAMK2G;MAPK3;LYN;HSPA8;HSPA1L;NOS3;STAT3;HSPA6;NFATC2;TNFRSF10B;MAPK14;SOD2;PTK2;NFKB1;MAPK12;MIB1;MAPK13;NFKBIA;CYCS;CALM3;TAB1;CALM1;CALM2;BCL2L1;NFE2L2
KEGG_2021_Human	Amyotrophic lateral sclerosis	120/364	9.992246e-01	9.999969e-01	0	0	7.085757e-01	5.496644e-04	NUP188;NDUFA12;NDUFC2-KCTD14;ACTB;PSMD6;TUBB6;PSMD4;PSMD3;MAP3K5;NUP214;MAP2K3;GABARAPL2;DAXX;NUP210;ANXA11;ATG13;ATXN2L;ERN1;COX7A2L;UQCRC1;PFN4;ULK2;SRSF3;ULK1;SQSTM1;SRSF7;ATF4;NUP205;PSMD12;ATP5MC2;SLC1A2;COX7A2;ITPR3;KLC1;NUP160;GRIN2A;ATXN2;KLC2;ATG101;TPR;NUP88;NRBF2;CYC1;NDUFV3;NDUFV1;PRPH;DNAH10;DNAH17;FUS;ALYREF;DNAH14;NUP153;SETX;SEM1;CHMP2B;ATG2A;CYCS;DNAL1;BCL2L1;COX4I1;CASP9;TUBA1C;TUBA1B;RB1CC1;RAC1;RAB8A;COX8A;NDC1;SEC13;GPX5;NDUFC1;WIPI1;WIPI2;PSMA5;PSMA6;POM121L2;PSMA3;TUBB2A;PSMA1;ALS2;NDUFS7;NRG3;NDUFS6;NRG4;NDUFS4;NDUFS3;NDUFS1;SMCR8;NUP58;NDUFB9;NDUFB7;NDUFB6;DCTN1;DCTN4;NDUFB4;NDUFB3;COX5A;HDAC6;PSMB7;ATP5F1A;ATP5F1B;ERBB4;UBQLN1;HNRNPA1;RAE1;DNAI1;RANBP2;NDUFA8;ATP5F1C;COX6C;MAPK14;ATP5F1E;MAPK12;GRIN1;MAPK13;FIG4;PSMC3;PSMC4;VAPB;PSMC2
KEGG_2021_Human	Tryptophan metabolism	8/42	9.992685e-01	9.999969e-01	0	0	3.404077e-01	2.490842e-04	ALDH3A2;GCDH;MAOA;AADAT;DLST;KYAT1;DLD;DHTKD1
KEGG_2021_Human	Osteoclast differentiation	35/127	9.993400e-01	9.999969e-01	0	0	5.495013e-01	3.627747e-04	NCF4;FHL2;TNFRSF11B;TNFRSF11A;PIK3CB;MAPK8;CALCR;SOCS1;AKT2;AKT3;PLCG2;BLNK;AKT1;RAC1;MAPK3;STAT1;NFATC2;MITF;FOS;GAB2;MAPK14;NFKB1;TGFBR1;MAPK12;FOSL2;NFKB2;MAPK13;NFKBIA;CREB1;TEC;PIK3CA;GRB2;PPARG;TAB1;SQSTM1
KEGG_2021_Human	Alzheimer disease	121/369	9.994365e-01	9.999969e-01	0	0	7.028014e-01	3.961132e-04	CALML5;IRS1;NDUFA12;FZD10;NDUFC2-KCTD14;FRAT1;PSMD6;TUBB6;FRAT2;PSMD4;AKT2;AKT3;PSMD3;AKT1;MAP3K5;MAP2K2;ATG13;ERN1;COX7A2L;UQCRC1;PPIF;ULK2;VDAC2;ULK1;RAF1;PPID;ATF4;RTN3;PSMD12;ATP5MC2;ITPR1;ITPR2;CACNA1D;COX7A2;ITPR3;CACNA1C;PSEN1;KLC1;RTN4;APH1A;GRIN2A;KLC2;ATG101;DVL2;APOE;FADD;NRBF2;CACNA1S;CYC1;NAE1;NDUFV3;NDUFV1;FZD2;FZD7;INSR;FZD6;EIF2AK2;BRAF;NFKB1;SEM1;ATG2A;CYCS;CALM3;CALM1;CALM2;WNT2B;COX4I1;PIK3CB;CASP9;TUBA1C;TUBA1B;CASP8;RB1CC1;HRAS;APC2;COX8A;AXIN1;NDUFC1;WIPI1;WIPI2;BACE1;PSMA5;PSMA6;PSMA3;PLCB4;TUBB2A;PSMA1;NDUFS7;PIK3CA;NDUFS6;NDUFS4;NDUFS3;NDUFS1;MAPT;PLCB1;GAPDH;NDUFB9;NDUFB7;NDUFB6;NDUFB4;NDUFB3;LRP5;COX5A;HSD17B10;LRP6;PSMB7;ATP5F1A;NRAS;MAPK8;ATP5F1B;MAPK3;NDUFA8;CSNK1A1;ATP5F1C;COX6C;ATP5F1E;GRIN1;PSMC3;PSMC4;PSMC2;CTNNB1
KEGG_2021_Human	Porphyrin and chlorophyll metabolism	8/43	9.994871e-01	9.999969e-01	0	0	3.306538e-01	1.696507e-04	ALAD;EPRS1;MMAB;CPOX;HCCS;GUSB;COX10;BLVRA
KEGG_2021_Human	RIG-I-like receptor signaling pathway	16/70	9.995146e-01	9.999969e-01	0	0	4.283552e-01	2.079921e-04	NLRX1;MAPK14;MAPK12;NFKB1;MAPK13;NFKBIA;SIKE1;MAPK8;CASP8;RNF125;STING1;CASP10;TRAF3;TRIM25;IL12A;FADD
KEGG_2021_Human	Bile secretion	22/90	9.996321e-01	9.999969e-01	0	0	4.675145e-01	1.720089e-04	SCARB1;SLC2A1;ADCY4;ADCY3;ADCY2;ATP1A1;HMGCR;ATP1B1;SLC4A5;ADCY6;AQP1;ADCY5;SLC9A1;ADCY9;RXRA;NCEH1;GNAS;KCNN2;PRKACA;LDLR;SLC27A5;ABCG2
KEGG_2021_Human	Linoleic acid metabolism	4/29	9.996511e-01	9.999969e-01	0	0	2.315403e-01	8.080889e-05	PLA2G4D;PLA2G2C;CYP2E1;PLA2G6
KEGG_2021_Human	alpha-Linolenic acid metabolism	3/25	9.996755e-01	9.999969e-01	0	0	1.973614e-01	6.405120e-05	PLA2G4D;PLA2G2C;PLA2G6
KEGG_2021_Human	Phagosome	42/152	9.997467e-01	9.999969e-01	0	0	5.511287e-01	1.396048e-04	ITGB1;COLEC12;SCARB1;TFRC;ITGB5;NCF4;ITGB2;STX18;TCIRG1;THBS1;ACTB;THBS3;COMP;EEA1;SEC61A2;SEC61A1;TUBA1C;TUBB6;TUBA1B;CTSL;ATP6V0A2;ATP6V1H;CD36;RAC1;HLA-DOA;ATP6V1D;ATP6V1C1;ATP6V1G1;ATP6AP1;STX7;HLA-C;HLA-F;DYNC1LI1;MARCO;TUBB2A;ATP6V0D1;RAB7B;SEC22B;ATP6V0D2;ATP6V0C;ATP6V1B1;VAMP3
KEGG_2021_Human	Toll-like receptor signaling pathway	26/104	9.997569e-01	9.999969e-01	0	0	4.815088e-01	1.170459e-04	PIK3CB;MAPK8;CASP8;IRAK1;AKT2;AKT3;AKT1;IL12A;MAP3K8;FADD;RAC1;MAPK3;MAP2K3;MAP2K2;STAT1;FOS;MAPK14;NFKB1;MAPK12;MAPK13;NFKBIA;CXCL11;PIK3CA;TRAF3;TAB1;TLR5
